KES,13/10/2010 00:00:00,5,390770972,
TRY,19/05/2010 00:00:00,0,
IRR,13/08/2010 00:00:00,2,032815695,
GBP,17/06/2010 00:00:00,3,364639819,
VUV,21/06/2010 00:00:00,0,
BOB,06/04/2010 00:00:00,7,744283199,
CDF,28/01/2010 00:00:00,4,54074651,
ALL,19/04/2010 00:00:00,5,175447702,
KMF,30/11/2010 00:00:00,4,528111458,
UYU,30/09/2010 00:00:00,0,
ILS,08/04/2010 00:00:00,5,57216531,
LBP,23/04/2010 00:00:00,1,34602803,
MGB,15/03/2010 00:00:00,7,133556604,
SZL,25/11/2010 00:00:00,0,
VUV,04/03/2010 00:00:00,0,
AFN,02/11/2010 00:00:00,5,938832581,
XAF,01/06/2010 00:00:00,0,
PHP,08/04/2010 00:00:00,2,279855728,
CAD,29/01/2010 00:00:00,7,332584023,
MGB,31/08/2010 00:00:00,7,133556604,
MRU,17/09/2010 00:00:00,5,823381007,
SBD,20/09/2010 00:00:00,2,883095086,
XAU,24/05/2010 00:00:00,0,
XDR,01/11/2010 00:00:00,0,
WST,03/11/2010 00:00:00,0,
NIO,18/05/2010 00:00:00,1,986335576,
PGK,05/05/2010 00:00:00,2,389520705,
TRY,18/02/2010 00:00:00,0,
IRR,30/07/2010 00:00:00,2,032815695,
DJF,24/11/2010 00:00:00,7,30741322,
ISK,02/07/2010 00:00:00,7,466610372,
TTD,14/04/2010 00:00:00,0,
OMR,06/01/2010 00:00:00,1,418401182,
DZD,22/07/2010 00:00:00,1,475652993,
SLL,25/03/2010 00:00:00,6,93596071,
GIP,30/11/2010 00:00:00,1,575622737,
EUR,22/11/2010 00:00:00,6,679840028,
ARS,17/08/2010 00:00:00,1,865511298,
GBP,21/05/2010 00:00:00,3,364639819,
PGK,06/09/2010 00:00:00,2,389520705,
MXN,15/02/2010 00:00:00,4,467858493,
MRU,18/06/2010 00:00:00,5,823381007,
SBD,01/07/2010 00:00:00,2,883095086,
KES,12/11/2010 00:00:00,5,390770972,
SSP,20/05/2010 00:00:00,6,050615847,
NIO,06/10/2010 00:00:00,1,986335576,
DJF,07/07/2010 00:00:00,7,30741322,
ARS,20/07/2010 00:00:00,1,865511298,
MMK,28/01/2010 00:00:00,6,588936746,
TRY,10/11/2010 00:00:00,0,
SZL,22/06/2010 00:00:00,0,
ZWL,23/04/2010 00:00:00,0,
ILS,01/03/2010 00:00:00,5,57216531,
CVE,29/01/2010 00:00:00,2,878601074,
ARS,08/03/2010 00:00:00,1,865511298,
MZN,27/10/2010 00:00:00,2,268796563,
OMR,01/06/2010 00:00:00,1,418401182,
AWG,21/05/2010 00:00:00,6,795486033,
DJF,09/11/2010 00:00:00,7,30741322,
PHP,23/11/2010 00:00:00,2,279855728,
TRY,11/10/2010 00:00:00,0,
EGP,21/06/2010 00:00:00,6,958365679,
CAD,26/01/2010 00:00:00,7,332584023,
PGK,12/03/2010 00:00:00,2,389520705,
SAR,02/02/2010 00:00:00,7,153965116,
RON,27/01/2010 00:00:00,7,054883659,
XAF,18/11/2010 00:00:00,0,
KES,18/01/2010 00:00:00,5,390770972,
MGA,25/11/2010 00:00:00,5,643271744,
XDR,01/06/2010 00:00:00,0,
UYU,15/06/2010 00:00:00,0,
HTG,18/06/2010 00:00:00,3,859680772,
CDF,15/04/2010 00:00:00,4,54074651,
MXN,25/05/2010 00:00:00,4,467858493,
CRC,27/05/2010 00:00:00,3,668259501,
SZL,04/10/2010 00:00:00,0,
MMK,28/07/2010 00:00:00,6,588936746,
SGD,17/08/2010 00:00:00,6,658051729,
EUR,25/11/2010 00:00:00,6,679840028,
TTD,26/03/2010 00:00:00,0,
MRO,21/07/2010 00:00:00,1,293575644,
MGB,05/10/2010 00:00:00,7,133556604,
MGB,15/09/2010 00:00:00,7,133556604,
CVE,26/02/2010 00:00:00,2,878601074,
XPF,15/11/2010 00:00:00,0,
LBP,21/07/2010 00:00:00,1,34602803,
BYN,08/01/2010 00:00:00,1,93088454,
NIO,23/07/2010 00:00:00,1,986335576,
MGA,01/04/2010 00:00:00,5,643271744,
FJD,15/10/2010 00:00:00,4,094100356,
MUR,25/10/2010 00:00:00,1,985686779,
CZK,21/10/2010 00:00:00,7,402248085,
ILS,01/09/2010 00:00:00,5,57216531,
TRY,31/08/2010 00:00:00,0,
PHP,11/02/2010 00:00:00,2,279855728,
ISK,26/03/2010 00:00:00,7,466610372,
ILS,27/09/2010 00:00:00,5,57216531,
CZK,20/05/2010 00:00:00,7,402248085,
SBD,08/09/2010 00:00:00,2,883095086,
XOF,23/04/2010 00:00:00,0,
ISK,27/10/2010 00:00:00,7,466610372,
XAU,22/03/2010 00:00:00,0,
USD,27/09/2010 00:00:00,0,
EGP,03/08/2010 00:00:00,6,958365679,
SGD,29/04/2010 00:00:00,6,658051729,
CDF,03/11/2010 00:00:00,4,54074651,
MUR,04/03/2010 00:00:00,1,985686779,
ILS,10/11/2010 00:00:00,5,57216531,
HTG,23/07/2010 00:00:00,3,859680772,
FJD,20/08/2010 00:00:00,4,094100356,
MRU,15/11/2010 00:00:00,5,823381007,
SLL,08/11/2010 00:00:00,6,93596071,
XAF,30/07/2010 00:00:00,0,
WST,24/08/2010 00:00:00,0,
CVE,17/02/2010 00:00:00,2,878601074,
TRY,19/02/2010 00:00:00,0,
XAF,04/08/2010 00:00:00,0,
CDF,27/08/2010 00:00:00,4,54074651,
ZWL,01/12/2010 00:00:00,0,
JPY,04/03/2010 00:00:00,5,750944018,
MRU,11/11/2010 00:00:00,5,823381007,
MUR,26/05/2010 00:00:00,1,985686779,
EUR,27/09/2010 00:00:00,6,679840028,
VUV,27/09/2010 00:00:00,0,
EGP,11/05/2010 00:00:00,6,958365679,
COP,18/11/2010 00:00:00,6,966418684,
MRU,19/05/2010 00:00:00,5,823381007,
SGD,07/01/2010 00:00:00,6,658051729,
NIO,28/01/2010 00:00:00,1,986335576,
SBD,05/04/2010 00:00:00,2,883095086,
EGP,20/10/2010 00:00:00,6,958365679,
MZN,11/01/2010 00:00:00,2,268796563,
SGD,04/08/2010 00:00:00,6,658051729,
SGD,20/08/2010 00:00:00,6,658051729,
NOK,08/06/2010 00:00:00,3,841154814,
LBP,27/04/2010 00:00:00,1,34602803,
HTG,20/10/2010 00:00:00,3,859680772,
GEL,28/04/2010 00:00:00,2,678125858,
GIP,20/10/2010 00:00:00,1,575622737,
EGP,04/10/2010 00:00:00,6,958365679,
ILS,17/08/2010 00:00:00,5,57216531,
CLP,02/03/2010 00:00:00,6,75151515,
GBP,19/01/2010 00:00:00,3,364639819,
LBP,11/02/2010 00:00:00,1,34602803,
SGD,29/10/2010 00:00:00,6,658051729,
MZN,06/08/2010 00:00:00,2,268796563,
CUP,12/07/2010 00:00:00,4,752311766,
VUV,28/04/2010 00:00:00,0,
SOS,31/05/2010 00:00:00,6,889718413,
LBP,25/01/2010 00:00:00,1,34602803,
LBP,21/01/2010 00:00:00,1,34602803,
IRR,01/10/2010 00:00:00,2,032815695,
MZN,26/03/2010 00:00:00,2,268796563,
DZD,12/01/2010 00:00:00,1,475652993,
MGB,09/08/2010 00:00:00,7,133556604,
SAR,01/02/2010 00:00:00,7,153965116,
MRU,23/08/2010 00:00:00,5,823381007,
TTD,23/06/2010 00:00:00,0,
WST,14/09/2010 00:00:00,0,
HTG,07/10/2010 00:00:00,3,859680772,
ARS,12/11/2010 00:00:00,1,865511298,
XDR,13/10/2010 00:00:00,0,
LSL,07/07/2010 00:00:00,7,308234334,
GEL,15/07/2010 00:00:00,2,678125858,
CDF,02/03/2010 00:00:00,4,54074651,
PEN,16/07/2010 00:00:00,4,923655391,
CRC,28/01/2010 00:00:00,3,668259501,
ALL,29/11/2010 00:00:00,5,175447702,
SAR,09/03/2010 00:00:00,7,153965116,
MMK,15/07/2010 00:00:00,6,588936746,
TTD,23/02/2010 00:00:00,0,
USD,27/04/2010 00:00:00,0,
ARS,10/08/2010 00:00:00,1,865511298,
AFN,19/04/2010 00:00:00,5,938832581,
TTD,07/06/2010 00:00:00,0,
SZL,16/06/2010 00:00:00,0,
MXN,25/11/2010 00:00:00,4,467858493,
UGX,18/10/2010 00:00:00,0,
BOB,17/02/2010 00:00:00,7,744283199,
SSP,12/03/2010 00:00:00,6,050615847,
CZK,19/11/2010 00:00:00,7,402248085,
PEN,26/10/2010 00:00:00,4,923655391,
VES,02/09/2010 00:00:00,0,
XOF,02/07/2010 00:00:00,0,
AWG,22/01/2010 00:00:00,6,795486033,
XDR,02/04/2010 00:00:00,0,
FJD,24/06/2010 00:00:00,4,094100356,
SSP,15/01/2010 00:00:00,6,050615847,
NIO,20/05/2010 00:00:00,1,986335576,
NOK,03/03/2010 00:00:00,3,841154814,
XAF,14/04/2010 00:00:00,0,
ALL,05/05/2010 00:00:00,5,175447702,
KMF,07/07/2010 00:00:00,4,528111458,
LSL,28/10/2010 00:00:00,7,308234334,
AWG,28/07/2010 00:00:00,6,795486033,
RON,04/08/2010 00:00:00,7,054883659,
UGX,23/11/2010 00:00:00,0,
XAF,02/04/2010 00:00:00,0,
XOF,25/05/2010 00:00:00,0,
IRR,15/09/2010 00:00:00,2,032815695,
MUR,02/06/2010 00:00:00,1,985686779,
MMK,08/09/2010 00:00:00,6,588936746,
THB,09/03/2010 00:00:00,0,
MRU,19/11/2010 00:00:00,5,823381007,
GIP,14/01/2010 00:00:00,1,575622737,
RON,07/05/2010 00:00:00,7,054883659,
UGX,11/01/2010 00:00:00,0,
CAD,01/07/2010 00:00:00,7,332584023,
GBP,23/02/2010 00:00:00,3,364639819,
IRR,06/07/2010 00:00:00,2,032815695,
COP,17/03/2010 00:00:00,6,966418684,
DJF,10/09/2010 00:00:00,7,30741322,
SBD,04/05/2010 00:00:00,2,883095086,
TTD,20/04/2010 00:00:00,0,
HTG,01/04/2010 00:00:00,3,859680772,
NOK,25/06/2010 00:00:00,3,841154814,
GIP,14/05/2010 00:00:00,1,575622737,
GIP,26/10/2010 00:00:00,1,575622737,
RON,25/06/2010 00:00:00,7,054883659,
SLL,14/07/2010 00:00:00,6,93596071,
XAU,07/04/2010 00:00:00,0,
ALL,01/02/2010 00:00:00,5,175447702,
ISK,30/08/2010 00:00:00,7,466610372,
SLL,15/09/2010 00:00:00,6,93596071,
ISK,14/05/2010 00:00:00,7,466610372,
BYN,06/07/2010 00:00:00,1,93088454,
TRY,23/03/2010 00:00:00,0,
SGD,15/11/2010 00:00:00,6,658051729,
SSP,23/09/2010 00:00:00,6,050615847,
ISK,13/04/2010 00:00:00,7,466610372,
DZD,30/06/2010 00:00:00,1,475652993,
SZL,09/06/2010 00:00:00,0,
CRC,16/03/2010 00:00:00,3,668259501,
THB,19/11/2010 00:00:00,0,
KMF,20/04/2010 00:00:00,4,528111458,
SOS,22/06/2010 00:00:00,6,889718413,
TTD,02/07/2010 00:00:00,0,
XOF,28/05/2010 00:00:00,0,
NIO,19/10/2010 00:00:00,1,986335576,
SBD,24/08/2010 00:00:00,2,883095086,
GBP,09/03/2010 00:00:00,3,364639819,
DZD,10/05/2010 00:00:00,1,475652993,
MXN,26/01/2010 00:00:00,4,467858493,
TRY,09/07/2010 00:00:00,0,
XAF,29/01/2010 00:00:00,0,
SSP,10/03/2010 00:00:00,6,050615847,
EUR,30/03/2010 00:00:00,6,679840028,
ARS,04/11/2010 00:00:00,1,865511298,
NOK,14/07/2010 00:00:00,3,841154814,
RON,31/05/2010 00:00:00,7,054883659,
PGK,02/03/2010 00:00:00,2,389520705,
MGA,02/09/2010 00:00:00,5,643271744,
ZWL,28/10/2010 00:00:00,0,
UGX,19/08/2010 00:00:00,0,
XDR,10/03/2010 00:00:00,0,
MZN,25/08/2010 00:00:00,2,268796563,
CAD,24/11/2010 00:00:00,7,332584023,
XAF,26/02/2010 00:00:00,0,
XOF,15/07/2010 00:00:00,0,
CVE,29/09/2010 00:00:00,2,878601074,
COP,12/02/2010 00:00:00,6,966418684,
ANG,19/04/2010 00:00:00,7,673514307,
THB,22/04/2010 00:00:00,0,
VUV,28/07/2010 00:00:00,0,
GEL,12/07/2010 00:00:00,2,678125858,
COP,14/05/2010 00:00:00,6,966418684,
CDF,18/05/2010 00:00:00,4,54074651,
AWG,16/04/2010 00:00:00,6,795486033,
XAF,08/11/2010 00:00:00,0,
IRR,29/07/2010 00:00:00,2,032815695,
SGD,14/04/2010 00:00:00,6,658051729,
CRC,08/06/2010 00:00:00,3,668259501,
MRU,26/11/2010 00:00:00,5,823381007,
SOS,06/07/2010 00:00:00,6,889718413,
PHP,15/09/2010 00:00:00,2,279855728,
RON,19/01/2010 00:00:00,7,054883659,
MRO,14/09/2010 00:00:00,1,293575644,
BYN,29/06/2010 00:00:00,1,93088454,
XAU,19/02/2010 00:00:00,0,
ARS,03/08/2010 00:00:00,1,865511298,
GBP,09/06/2010 00:00:00,3,364639819,
MGB,08/03/2010 00:00:00,7,133556604,
NOK,20/01/2010 00:00:00,3,841154814,
XAU,01/04/2010 00:00:00,0,
MUR,18/08/2010 00:00:00,1,985686779,
SGD,23/02/2010 00:00:00,6,658051729,
SBD,19/04/2010 00:00:00,2,883095086,
USD,30/03/2010 00:00:00,0,
SZL,08/10/2010 00:00:00,0,
MRO,23/11/2010 00:00:00,1,293575644,
MGA,27/05/2010 00:00:00,5,643271744,
ZAR,04/10/2010 00:00:00,0,
GEL,25/02/2010 00:00:00,2,678125858,
KES,18/03/2010 00:00:00,5,390770972,
SOS,23/07/2010 00:00:00,6,889718413,
GIP,16/07/2010 00:00:00,1,575622737,
MGB,15/02/2010 00:00:00,7,133556604,
CVE,05/08/2010 00:00:00,2,878601074,
BYN,20/10/2010 00:00:00,1,93088454,
SZL,28/10/2010 00:00:00,0,
MXN,27/10/2010 00:00:00,4,467858493,
JPY,30/08/2010 00:00:00,5,750944018,
EUR,04/03/2010 00:00:00,6,679840028,
AWG,10/05/2010 00:00:00,6,795486033,
GEL,07/05/2010 00:00:00,2,678125858,
AFN,11/08/2010 00:00:00,5,938832581,
TTD,18/06/2010 00:00:00,0,
UYU,22/02/2010 00:00:00,0,
GBP,07/06/2010 00:00:00,3,364639819,
IRR,08/07/2010 00:00:00,2,032815695,
NOK,13/08/2010 00:00:00,3,841154814,
MZN,05/05/2010 00:00:00,2,268796563,
SBD,08/07/2010 00:00:00,2,883095086,
LSL,23/11/2010 00:00:00,7,308234334,
ANG,19/11/2010 00:00:00,7,673514307,
MRU,15/04/2010 00:00:00,5,823381007,
NIO,06/01/2010 00:00:00,1,986335576,
COP,04/03/2010 00:00:00,6,966418684,
XOF,04/05/2010 00:00:00,0,
DZD,19/07/2010 00:00:00,1,475652993,
UGX,06/04/2010 00:00:00,0,
MGB,10/05/2010 00:00:00,7,133556604,
NOK,13/04/2010 00:00:00,3,841154814,
MUR,26/03/2010 00:00:00,1,985686779,
ALL,30/09/2010 00:00:00,5,175447702,
VES,05/10/2010 00:00:00,0,
MMK,02/11/2010 00:00:00,6,588936746,
SOS,18/02/2010 00:00:00,6,889718413,
MRO,06/04/2010 00:00:00,1,293575644,
KES,09/09/2010 00:00:00,5,390770972,
GIP,28/09/2010 00:00:00,1,575622737,
BOB,12/02/2010 00:00:00,7,744283199,
GEL,13/08/2010 00:00:00,2,678125858,
THB,05/01/2010 00:00:00,0,
TTD,11/03/2010 00:00:00,0,
NOK,23/09/2010 00:00:00,3,841154814,
VUV,26/04/2010 00:00:00,0,
UGX,08/01/2010 00:00:00,0,
UYU,02/04/2010 00:00:00,0,
UYU,20/07/2010 00:00:00,0,
EUR,24/08/2010 00:00:00,6,679840028,
XPF,24/08/2010 00:00:00,0,
CDF,27/07/2010 00:00:00,4,54074651,
LSL,23/02/2010 00:00:00,7,308234334,
ISK,08/11/2010 00:00:00,7,466610372,
XPF,06/08/2010 00:00:00,0,
LSL,19/10/2010 00:00:00,7,308234334,
MXN,18/01/2010 00:00:00,4,467858493,
ALL,26/03/2010 00:00:00,5,175447702,
DJF,24/02/2010 00:00:00,7,30741322,
LBP,13/10/2010 00:00:00,1,34602803,
XDR,14/06/2010 00:00:00,0,
MZN,08/10/2010 00:00:00,2,268796563,
MUR,19/10/2010 00:00:00,1,985686779,
ZWL,02/07/2010 00:00:00,0,
ARS,02/06/2010 00:00:00,1,865511298,
PHP,21/05/2010 00:00:00,2,279855728,
RON,03/11/2010 00:00:00,7,054883659,
GBP,04/05/2010 00:00:00,3,364639819,
THB,16/11/2010 00:00:00,0,
GEL,04/03/2010 00:00:00,2,678125858,
CRC,08/09/2010 00:00:00,3,668259501,
BOB,11/05/2010 00:00:00,7,744283199,
SZL,26/11/2010 00:00:00,0,
OMR,16/03/2010 00:00:00,1,418401182,
ZWL,22/10/2010 00:00:00,0,
EGP,09/06/2010 00:00:00,6,958365679,
USD,13/10/2010 00:00:00,0,
UYU,31/03/2010 00:00:00,0,
TTD,05/03/2010 00:00:00,0,
MRU,22/03/2010 00:00:00,5,823381007,
NIO,30/04/2010 00:00:00,1,986335576,
AWG,14/10/2010 00:00:00,6,795486033,
XPF,08/06/2010 00:00:00,0,
DZD,20/01/2010 00:00:00,1,475652993,
XAU,07/01/2010 00:00:00,0,
TTD,09/08/2010 00:00:00,0,
VES,11/08/2010 00:00:00,0,
CZK,15/03/2010 00:00:00,7,402248085,
KES,11/03/2010 00:00:00,5,390770972,
SZL,02/06/2010 00:00:00,0,
DJF,02/02/2010 00:00:00,7,30741322,
XAU,16/03/2010 00:00:00,0,
ISK,07/04/2010 00:00:00,7,466610372,
AWG,30/11/2010 00:00:00,6,795486033,
ZAR,04/01/2010 00:00:00,0,
MRO,08/09/2010 00:00:00,1,293575644,
BYN,07/10/2010 00:00:00,1,93088454,
SGD,28/09/2010 00:00:00,6,658051729,
BYN,14/06/2010 00:00:00,1,93088454,
MXN,04/05/2010 00:00:00,4,467858493,
SOS,06/04/2010 00:00:00,6,889718413,
AWG,30/04/2010 00:00:00,6,795486033,
EGP,08/09/2010 00:00:00,6,958365679,
KES,26/03/2010 00:00:00,5,390770972,
EGP,01/07/2010 00:00:00,6,958365679,
JPY,02/06/2010 00:00:00,5,750944018,
MGB,13/07/2010 00:00:00,7,133556604,
ALL,12/04/2010 00:00:00,5,175447702,
RON,10/09/2010 00:00:00,7,054883659,
THB,03/03/2010 00:00:00,0,
THB,28/06/2010 00:00:00,0,
XPF,26/10/2010 00:00:00,0,
ARS,31/08/2010 00:00:00,1,865511298,
ALL,27/05/2010 00:00:00,5,175447702,
DJF,30/06/2010 00:00:00,7,30741322,
MXN,03/09/2010 00:00:00,4,467858493,
XAF,30/04/2010 00:00:00,0,
IRR,24/03/2010 00:00:00,2,032815695,
ALL,19/10/2010 00:00:00,5,175447702,
PEN,24/02/2010 00:00:00,4,923655391,
CAD,23/11/2010 00:00:00,7,332584023,
UGX,12/04/2010 00:00:00,0,
NOK,29/10/2010 00:00:00,3,841154814,
PGK,01/04/2010 00:00:00,2,389520705,
OMR,20/10/2010 00:00:00,1,418401182,
SAR,01/03/2010 00:00:00,7,153965116,
LBP,23/07/2010 00:00:00,1,34602803,
DZD,12/08/2010 00:00:00,1,475652993,
ANG,03/11/2010 00:00:00,7,673514307,
PEN,13/01/2010 00:00:00,4,923655391,
SGD,19/01/2010 00:00:00,6,658051729,
XAF,19/02/2010 00:00:00,0,
THB,06/05/2010 00:00:00,0,
SSP,09/08/2010 00:00:00,6,050615847,
CRC,15/04/2010 00:00:00,3,668259501,
TTD,10/03/2010 00:00:00,0,
EUR,19/05/2010 00:00:00,6,679840028,
VUV,16/06/2010 00:00:00,0,
KES,04/02/2010 00:00:00,5,390770972,
ILS,18/11/2010 00:00:00,5,57216531,
OMR,28/10/2010 00:00:00,1,418401182,
AFN,17/09/2010 00:00:00,5,938832581,
CZK,05/03/2010 00:00:00,7,402248085,
UYU,23/02/2010 00:00:00,0,
XAU,03/08/2010 00:00:00,0,
GBP,17/11/2010 00:00:00,3,364639819,
COP,25/10/2010 00:00:00,6,966418684,
SSP,02/06/2010 00:00:00,6,050615847,
MRO,09/07/2010 00:00:00,1,293575644,
COP,09/03/2010 00:00:00,6,966418684,
ZWL,14/10/2010 00:00:00,0,
MGB,18/11/2010 00:00:00,7,133556604,
THB,12/01/2010 00:00:00,0,
ZWL,16/04/2010 00:00:00,0,
PGK,02/07/2010 00:00:00,2,389520705,
COP,21/01/2010 00:00:00,6,966418684,
CVE,02/08/2010 00:00:00,2,878601074,
MGB,24/02/2010 00:00:00,7,133556604,
GIP,18/01/2010 00:00:00,1,575622737,
XAF,08/10/2010 00:00:00,0,
CLP,01/06/2010 00:00:00,6,75151515,
PGK,28/01/2010 00:00:00,2,389520705,
MGB,23/07/2010 00:00:00,7,133556604,
CUP,27/08/2010 00:00:00,4,752311766,
SBD,10/09/2010 00:00:00,2,883095086,
NOK,11/06/2010 00:00:00,3,841154814,
THB,11/05/2010 00:00:00,0,
XDR,02/03/2010 00:00:00,0,
NOK,01/11/2010 00:00:00,3,841154814,
DZD,19/02/2010 00:00:00,1,475652993,
UGX,20/01/2010 00:00:00,0,
TRY,26/10/2010 00:00:00,0,
VES,04/01/2010 00:00:00,0,
XPF,14/09/2010 00:00:00,0,
SAR,15/06/2010 00:00:00,7,153965116,
THB,20/01/2010 00:00:00,0,
SZL,22/09/2010 00:00:00,0,
AFN,01/02/2010 00:00:00,5,938832581,
BOB,01/12/2010 00:00:00,7,744283199,
PEN,30/09/2010 00:00:00,4,923655391,
LBP,07/09/2010 00:00:00,1,34602803,
SOS,09/07/2010 00:00:00,6,889718413,
GBP,19/02/2010 00:00:00,3,364639819,
HTG,22/10/2010 00:00:00,3,859680772,
CLP,04/08/2010 00:00:00,6,75151515,
ZWL,06/10/2010 00:00:00,0,
MGB,20/07/2010 00:00:00,7,133556604,
LSL,30/06/2010 00:00:00,7,308234334,
CAD,09/09/2010 00:00:00,7,332584023,
XOF,26/07/2010 00:00:00,0,
ISK,01/11/2010 00:00:00,7,466610372,
UYU,05/03/2010 00:00:00,0,
ZWL,25/01/2010 00:00:00,0,
SZL,16/11/2010 00:00:00,0,
DZD,12/03/2010 00:00:00,1,475652993,
MZN,13/01/2010 00:00:00,2,268796563,
SGD,26/07/2010 00:00:00,6,658051729,
RON,29/06/2010 00:00:00,7,054883659,
UGX,09/02/2010 00:00:00,0,
SBD,14/09/2010 00:00:00,2,883095086,
ISK,24/02/2010 00:00:00,7,466610372,
NIO,27/10/2010 00:00:00,1,986335576,
LSL,22/02/2010 00:00:00,7,308234334,
LBP,19/08/2010 00:00:00,1,34602803,
CZK,29/06/2010 00:00:00,7,402248085,
MRU,27/09/2010 00:00:00,5,823381007,
ILS,18/06/2010 00:00:00,5,57216531,
BOB,29/04/2010 00:00:00,7,744283199,
KMF,09/04/2010 00:00:00,4,528111458,
ISK,16/07/2010 00:00:00,7,466610372,
AWG,29/07/2010 00:00:00,6,795486033,
DZD,21/10/2010 00:00:00,1,475652993,
COP,10/03/2010 00:00:00,6,966418684,
SBD,11/11/2010 00:00:00,2,883095086,
DZD,13/10/2010 00:00:00,1,475652993,
UYU,19/03/2010 00:00:00,0,
SOS,08/03/2010 00:00:00,6,889718413,
HTG,03/09/2010 00:00:00,3,859680772,
EGP,29/07/2010 00:00:00,6,958365679,
UYU,11/06/2010 00:00:00,0,
THB,22/11/2010 00:00:00,0,
GEL,01/07/2010 00:00:00,2,678125858,
UYU,09/03/2010 00:00:00,0,
EUR,03/08/2010 00:00:00,6,679840028,
ARS,15/11/2010 00:00:00,1,865511298,
SGD,23/03/2010 00:00:00,6,658051729,
AWG,06/09/2010 00:00:00,6,795486033,
MGA,05/08/2010 00:00:00,5,643271744,
PEN,23/06/2010 00:00:00,4,923655391,
FJD,05/02/2010 00:00:00,4,094100356,
CLP,30/09/2010 00:00:00,6,75151515,
GIP,27/01/2010 00:00:00,1,575622737,
KMF,15/06/2010 00:00:00,4,528111458,
SSP,14/09/2010 00:00:00,6,050615847,
EGP,30/11/2010 00:00:00,6,958365679,
GIP,26/07/2010 00:00:00,1,575622737,
ZAR,19/03/2010 00:00:00,0,
ALL,05/07/2010 00:00:00,5,175447702,
DJF,15/01/2010 00:00:00,7,30741322,
VES,17/09/2010 00:00:00,0,
USD,18/10/2010 00:00:00,0,
MGB,29/03/2010 00:00:00,7,133556604,
UGX,25/01/2010 00:00:00,0,
SLL,22/03/2010 00:00:00,6,93596071,
PHP,22/10/2010 00:00:00,2,279855728,
XAU,01/07/2010 00:00:00,0,
MZN,26/11/2010 00:00:00,2,268796563,
MMK,25/10/2010 00:00:00,6,588936746,
ISK,04/06/2010 00:00:00,7,466610372,
ISK,12/03/2010 00:00:00,7,466610372,
MRO,04/06/2010 00:00:00,1,293575644,
COP,12/07/2010 00:00:00,6,966418684,
CZK,25/01/2010 00:00:00,7,402248085,
XDR,29/10/2010 00:00:00,0,
PHP,28/10/2010 00:00:00,2,279855728,
MMK,12/03/2010 00:00:00,6,588936746,
WST,06/07/2010 00:00:00,0,
SGD,01/09/2010 00:00:00,6,658051729,
PEN,22/10/2010 00:00:00,4,923655391,
MUR,26/02/2010 00:00:00,1,985686779,
SLL,11/01/2010 00:00:00,6,93596071,
LSL,09/04/2010 00:00:00,7,308234334,
BYN,30/11/2010 00:00:00,1,93088454,
SOS,30/06/2010 00:00:00,6,889718413,
EGP,10/03/2010 00:00:00,6,958365679,
ANG,06/04/2010 00:00:00,7,673514307,
ARS,08/04/2010 00:00:00,1,865511298,
MMK,08/10/2010 00:00:00,6,588936746,
BOB,06/08/2010 00:00:00,7,744283199,
BOB,15/01/2010 00:00:00,7,744283199,
SGD,04/02/2010 00:00:00,6,658051729,
LSL,18/11/2010 00:00:00,7,308234334,
CZK,09/09/2010 00:00:00,7,402248085,
PEN,17/05/2010 00:00:00,4,923655391,
TTD,23/03/2010 00:00:00,0,
MXN,30/11/2010 00:00:00,4,467858493,
KMF,20/08/2010 00:00:00,4,528111458,
OMR,05/10/2010 00:00:00,1,418401182,
CDF,27/04/2010 00:00:00,4,54074651,
ZWL,07/07/2010 00:00:00,0,
MRO,27/01/2010 00:00:00,1,293575644,
BOB,25/10/2010 00:00:00,7,744283199,
SGD,09/04/2010 00:00:00,6,658051729,
AFN,26/07/2010 00:00:00,5,938832581,
CLP,02/04/2010 00:00:00,6,75151515,
SBD,18/06/2010 00:00:00,2,883095086,
PGK,21/09/2010 00:00:00,2,389520705,
KMF,17/06/2010 00:00:00,4,528111458,
FJD,12/10/2010 00:00:00,4,094100356,
ZAR,18/01/2010 00:00:00,0,
MZN,09/11/2010 00:00:00,2,268796563,
NOK,03/09/2010 00:00:00,3,841154814,
XAF,25/02/2010 00:00:00,0,
ISK,04/01/2010 00:00:00,7,466610372,
PGK,16/04/2010 00:00:00,2,389520705,
VES,20/09/2010 00:00:00,0,
NIO,05/07/2010 00:00:00,1,986335576,
AWG,06/08/2010 00:00:00,6,795486033,
XAF,10/11/2010 00:00:00,0,
KMF,13/01/2010 00:00:00,4,528111458,
SBD,09/04/2010 00:00:00,2,883095086,
UYU,03/05/2010 00:00:00,0,
AFN,07/01/2010 00:00:00,5,938832581,
MZN,26/02/2010 00:00:00,2,268796563,
SOS,23/04/2010 00:00:00,6,889718413,
CDF,28/09/2010 00:00:00,4,54074651,
CUP,08/11/2010 00:00:00,4,752311766,
CDF,25/11/2010 00:00:00,4,54074651,
OMR,23/04/2010 00:00:00,1,418401182,
VES,19/01/2010 00:00:00,0,
UGX,24/03/2010 00:00:00,0,
CRC,03/02/2010 00:00:00,3,668259501,
MRO,04/02/2010 00:00:00,1,293575644,
MGA,11/02/2010 00:00:00,5,643271744,
CUP,05/11/2010 00:00:00,4,752311766,
SLL,24/08/2010 00:00:00,6,93596071,
XPF,13/09/2010 00:00:00,0,
RON,25/01/2010 00:00:00,7,054883659,
CDF,23/03/2010 00:00:00,4,54074651,
